sep=,
"Start date","End date",Country,ISO,Location,Latitude,Longitude,"Magnitude value","Magnitude scale","Disaster type","Disaster subtype","Associated disaster","Associated disaster2","Total deaths","Total affected","Total damage ('000 US$)","Insured losses ('000 US$)","Disaster name","Disaster No."
14/06/2001,14/06/2001,"United States of America (the)",USA,"Blue Grass, Bettendorf cities (Scott district, Iowa province), Leon city (Decatur district, Iowa province)",,,,Kph,Storm,"Convective storm",--,--,0,93,0,0,,2001-0351
18/06/2001,18/06/2001,"United States of America (the)",USA,"Siren city (Burnett district, Wisconsin province)",,,,Kph,Storm,"Convective storm",--,--,3,368,10000,0,,2001-0473
13/06/2001,13/06/2001,"United States of America (the)",USA,"Brainerd city (Crow King district, Minnesota province)",,,,Kph,Storm,"Convective storm",--,--,0,225,0,0,,2001-0474
21/06/2001,21/06/2001,"United States of America (the)",USA,"Watkins area (Adams district, Colorado province)",,,,Kph,Storm,--,Hail,--,0,122,0,0,,2001-0477
10/10/2001,10/10/2001,"United States of America (the)",USA,"Cordell city (Washita district, Oklahoma province), Polk, Merrick, Hamilton districts (Nebraska province)",,,,Kph,Storm,"Convective storm",--,--,0,307,0,0,,2001-0564
24/09/2001,24/09/2001,"United States of America (the)",USA,"Howard, Prince George's districts (Maryland province)",,,,Kph,Storm,"Convective storm",--,--,2,1050,30000,0,,2001-0566
11/10/2001,11/10/2001,"United States of America (the)",USA,"Pasadena city (Harris district, Texas province)",,,,Kph,Storm,"Convective storm",--,--,0,360,4000,0,,2001-0601
12/10/2001,12/10/2001,"United States of America (the)",USA,"Hondo city (Medina district, Texas province)",,,,Kph,Storm,"Convective storm",--,--,0,1952,7000,0,,2001-0602
/08/2001,/08/2001,"United States of America (the)",USA,"Tennesse, Kentucky provinces",,,,Kph,Storm,--,--,--,11,200,0,0,,2001-0771
17/08/2001,17/08/2001,"United States of America (the)",USA,"Jakson town (Dakota district, Nebraska province)",,,,Kph,Storm,"Convective storm",--,--,0,202,3000,0,,2001-0773
/01/2002,/01/2002,"United States of America (the)",USA,"Alabama, Louisiana, Virginia, North Carolina, South Carolina, Mississipi, Georgia, Pensylvania, ",,,114,Kph,Storm,"Convective storm","Transport accident",--,24,0,0,0,,2002-0017
30/01/2002,08/02/2002,"United States of America (the)",USA,"Cleveland, Comanche, Creek, Garvin, Grady, Greer, Harmon, Jackson, Kiowa, Lincoln, McClain, Nowata, Pottawatomie, Rogers, Stephens, Tillman, Tulsa, Alfalfa, Beaver, Beckham, Blaine, Caddo, Canadian, Cimarron, Custer, Dewey, Ellis, Garfield, Grant, Harper, Kay, Kingfisher, Logan, Major, Noble, Oklahoma, Osage, Pawnee, Payne, Roger Mills, Texas, Washington, Washita, Woods, Woodward districts (Oklahoma province), Missouri, Kansas,  New York, Indiana, Ohio provinces",,,,Kph,Storm,--,--,--,28,0,400000,200500,,2002-0119
/03/2002,/03/2002,"United States of America (the)",USA,"Oklahoma, Missouri, Wisconsin, Michigan, Arkansas provinces",,,,Kph,Storm,"Convective storm","Transport accident",--,20,0,0,0,,2002-0128
19/03/2002,19/03/2002,"United States of America (the)",USA,"Sevier, Blount, Knox, Hawkins districts (Tennessee province), Cumberland, Bell districts (Kentucky province), Wise, Smyth, Washington districts (Virginia province), Cabell district (West Virginia province), North Carolina, Mississippi, Arkansas, Texas provinces",,,,Kph,Storm,--,Flood,"Slide (land, mud, snow, rock)",6,754,200500,200500,,2002-0165
05/05/2002,05/05/2002,"United States of America (the)",USA,"Happy town (Randall, Swisher districts, Texas province)",,,,Kph,Storm,"Convective storm",--,--,2,183,0,0,,2002-0283
21/04/2002,21/04/2002,"United States of America (the)",USA,"Wayne, Jefferson districts (Illinois province)",,,,Kph,Storm,"Convective storm",--,--,1,12,4000,0,,2002-0287
27/04/2002,03/05/2002,"United States of America (the)",USA,"Breckinridge, Meade, Crittenden, Webster, Hopkins, Ohio, Hardin, Edmonson districts (Kentucky province), Bollinger, Howell districts (Missouri province), Charles, Calvert, Dorchester, Wicomico, Cecil districts (Maryland province), 
Illinois (Clay,Union, Johnson,Pope, Moultrie, Saline, Bond), Gordon district (Georgia province), Atchison district (Kansas province), Erie, Allegany districts (New York province), Stark district (Ohio province), Indiana, Mercer, Venango, Butler, Armstrong, Columbia, Lebanon, Allegheny districts (Pennsylvania province), Rutherford, Lake, Henry, Carter districts (Tennessee province),
Virginia (Shenandoah, Greensville, Bedford, (Campbell, Nottoway, Prince George), Marshall district (West Virginia province), Pontotoc, Chickasaw districts (Mississippi province), Perry district (Indiana province)",,,290,Kph,Storm,"Convective storm",--,--,10,100,2200000,2000500,,2002-0310
05/09/2002,05/09/2002,"United States of America (the)",USA,"Ladysmith city (Rusk district, Wisconsin province)",,,,Kph,Storm,"Convective storm",--,--,0,537,20000,0,,2002-0569
26/09/2002,27/09/2002,"United States of America (the)",USA,"Louisiane, Mississippi, Alabama, Tennessee provinces",,,105,Kph,Storm,"Tropical cyclone",--,--,1,13200,300000,200000,Isidore,2002-0652
05/11/2002,10/11/2002,"United States of America (the)",USA,"Tipton, Carroll, Montgomery, Sumner, Bedford, Coffee, Morgan, Cumberland, Anderson districts (Tennessee province), Henry, Dale, Fayette, Walker, Winston, Lamar, Cullman, Tuscaloosa, Jefferson, Cherokee districts (Alabama province), Van Wert, Paulding, Putnam, Defiance, Athens, Logan, Union, Seneca, Ottawa districts (Ohio province), Allen district (Kentucky province), Cross, Crittenden, Mississippi districts (Arkansas province), Appling, Cherokee, Pickens, Dawson, Atkinson, Coffee districts (Georgia province), Blackford district (Indiana province), Lowndes, Winston, Noxubee, Oktibbeha districts (Mississippi province), Mercer district (Pennsylvania province), McCormick district (South Carolina province)",,,200,Kph,Storm,"Convective storm",--,--,36,4066,700000,450500,,2002-0700
03/10/2002,03/10/2002,"United States of America (the)",USA,"St. Tammany, Terrebonne, Lafayette, Acadia, Evangeline, Rapides districts (Louisiana province)",,,0,Kph,Storm,"Tropical cyclone",Flood,--,0,0,2000000,750000,Lili,2002-0724
04/12/2002,05/12/2002,"United States of America (the)",USA,"Washington DC (District of Columbia district, District of Columbia province), North Carolina, South Carolina, Virginia, New York, Pennsylvania, Kentucky, New Jersey, Maryland, Missouri, Tennesse provinces",,,0,Kph,Storm,"Convective storm",--,--,30,0,450500,450500,,2002-0751
19/12/2002,19/12/2002,"United States of America (the)",USA,"Marin, Los Angeles, Santa Cruz districts (California province), Oregon, Nevada provinces",,,0,Kph,Storm,--,--,--,13,0,0,0,,2002-0793
23/12/2002,23/12/2002,"United States of America (the)",USA,"Oklahoma, Massachusetts, New York, Arkansas, Missouri, New Mexico, Louisiana, Texas provinces",,,0,Kph,Storm,"Convective storm",--,--,18,0,0,0,,2002-0802
30/05/2002,01/06/2002,"United States of America (the)",USA,"Fulton, Tioga, Broome, Oswego, Delaware, Dutchess districts (New York province), Wayne district (Pennsylvania province), Connecticut, Massachusetts, Michigan, New Hampshire, New Jersey, Ohio, Wisconsin provinces",,,,Kph,Storm,--,--,--,1,47,0,200500,,2002-0880
14/02/2003,18/02/2003,"United States of America (the)",USA,"Delaware, Kentucky, Massachusetts, Maryland, North Carolina, New Hampshire, New Jersey, New York, District of Columbia, Ohio, Pennsylvania, Rhode Island, Tennessee, Virginia, Vermont, West Virginia, Illinois, Missouri, Iowa, Nebraska, Connecticut provinces",,,0,Kph,Storm,"Convective storm",--,--,44,120,200000,200000,,2003-0085
18/03/2003,20/03/2003,"United States of America (the)",USA,"Mitchell, Worth districts (Georgia province), Jackson district (Alabama province) North Carolina, South Carolina, Tennessee provinces",,,0,Kph,Storm,"Convective storm",Hail,Flood,6,386,5000000,450000,,2003-0139
20/03/2003,20/03/2003,"United States of America (the)",USA,"Denver, Boulder districts (Colorado province), Wyoming province",,,0,Kph,Storm,"Convective storm","Transport accident",--,3,0,25000,0,,2003-0147
04/05/2003,10/05/2003,"United States of America (the)",USA,"Colbert, Lauderdale, Limestone, Madison, Jackson, Dekalb, Lamar, Walker,St Clair, Talladega, Shelby, Clay districts (Alabama province), Mississippi, Craighead, White, Woodruff, Cross districts (Arkansas province), Adams, Weld, Morgan districts (Colorado province), Cherokee, Franklin, Madison, Elbert, Hart, Heard, Coweta districts (Georgia province), Marion, Mahaska, Lee, Van Buren, Jefferson, Henry, Louisa districts (Iowa province), Adams, Hancock, Mc Donough, Bureau, Henry, Brown, Mason, Fulton, Pope, Schuyler, Sangamon, Pulaski, Massac, Alexander, Jasper, Mercer, Warren, Tazewell districts (Illinois province), Perry, Kosciuscko, Putnam districts (Indiana province), Crawford, Wyandotte, Leavenworth, Neosho, Labette, Cherokee, Butler, Greenwood, Osage, Woodson, Allen, Douglas, Anderson, Linn, Marion districts (Kansas province), Calloway, Webster,Daviess, Mason, Lewis, Union, Henderson, Pulaski districts (Kentucky province), Lawrence, Cass, Platte, Clay, Jackson- Kansas city, Greene, Christian, Camden, Lewis, Barton, Cedar, Polk, Hickory, Dallas, Jasper, Johnson, Newton, Dade, Pettis, Dunklin, Pemiscot, Putnam, Scott, Knox, Scotland, Clark, Macon, Shelby, Mercer, Lafayette, Saline, Cape Girardeau, Bollinger, Pulaski districts (Missouri province), Marshall, Benton, Tippah, Alcorn, Newton, Scott, Chickasaw, Monroe, Lee, Itawamba, Madison, Sunflower districts (Mississippi province), Washington, Vance, Chowan, Bertie, Hertford, Northamton districts (North Carolina province), Saunders district (Nebraska province), Okhlaoma, Moore-Cleveland, Ottawa, Stephens, Creek, Lincoln, Canadian, Caddo, Osage, Noble, Le Flore, Marshall, Love, Jefferson districts (Okhahoma province), Aiken, Abbeville, Williamsburg districts (South Carolina province), Perkins, Todd didstricts (South Dakota province), Dyer, Madison, Hamilton-Chattanooga, Gibson, Weakley, Henry, Stewart, Henderson, Carroll, Montgomery, Robertson, Williamson, Davidson, Cannon, Lincoln, Lawrence, Hardin, McNairy districts (Tennessee province), ood, Upshur, Harrison, Marion districts (Texas province)",,,0,Kph,Storm,"Convective storm",--,--,45,15145,4000000,3200000,,2003-0210
08/08/2003,08/08/2003,"United States of America (the)",USA,"Palm Beach district (Florida province)",,,,Kph,Storm,"Convective storm",--,--,0,1500,0,0,,2003-0413
18/09/2003,22/09/2003,"United States of America (the)",USA,"North Carolina, Maryland, Virginia, West Virginia, Delaware, Pennsylvania, New Jersey, District of Columbia provinces",,,170,Kph,Storm,"Tropical cyclone",Flood,--,16,225000,3370000,1685000,Isabel,2003-0468
20/11/2003,20/11/2003,"United States of America (the)",USA,"West Virginia, Tennessee, Kentucky, Pennsylvania, North Carolina, Virginia provinces",,,,Kph,Storm,--,"Slide (land, mud, snow, rock)",Flood,8,1125,0,450000,,2003-0595
06/12/2003,07/12/2003,"United States of America (the)",USA,"Pennsylvania, Connecticut, New York, New Jersey, Vermont, Virginia, Massachusetts, Rhode Island provinces",,,,Kph,Storm,"Convective storm","Transport accident",--,13,0,0,0,,2003-0618
15/02/2003,23/02/2003,"United States of America (the)",USA,"Morgan, Leslie, Breathitt, Menifee districts (Kentucky province), Wayne, Cabell, Kanawha, Lincoln, Mingo districts (West Virginia province), Dickenson, Tazewell, Wise, Buchanan districts (Virginia province), Alabama, Connecticut, Delaware, Florida, Georgia, Massachusetts, Maryland, North Carolina, New Hampshire, New Jersey, New York, Pennsylvania, Rhode Island, South Carolina, Tennessee, Vermont provinces",,,36130,Kph,Storm,--,Flood,--,4,118,400000,450000,,2003-0741
30/05/2003,30/05/2003,"United States of America (the)",USA,"Mason, Tazewell, Logan, Will, De Witt districts (Illinois province)",,,,Kph,Storm,"Convective storm",--,--,0,195,0,0,,2003-0780
30/06/2003,30/06/2003,"United States of America (the)",USA,"Orleans, St. John the Baptist, Terrebonne, St. Tammany, Tangipahoa districts (Louisiana province), Hancock, Harrison, Jackson, Pike, Walthall districts (Mississippi province), Bay district (Florida province), Mobile, Baldwin, Lee districts (Alabama province), Sumter, Bulloch, Fulton, DeKalb, Cobb, Clayton, Gwinnett districts (Georgia province), Wake district (North Carolina province)",,,95,Kph,Storm,"Tropical cyclone",Flood,--,4,4,50000,22000,Bill,2003-0782
15/12/2003,16/12/2003,"United States of America (the)",USA,"Beaumont, Port Arthur areas (Jefferson district, Texas province), Sugar Land area (Fort Bend district, Texas province), Smith district (Mississipi province), Dallas, Harris districts (Texas province), Los Angeles district (California province), Alabama, Arkansas, Florida, Georgia, Louisiana, Maryland, Missouri, North Carolina, Oklahoma, South Carolina, Tennesse, Virginia, West Virginia provinces",,,,Kph,Storm,"Convective storm",--,--,2,54,3400,200000,,2003-0827
04/04/2003,08/04/2003,"United States of America (the)",USA,"Alabama, Illinois, Indiana, Louisiana, Michigan, Missouri, Mississippi, New York, Tennessee,Texas, Pennsylvania, Nebraska, Wisconsin provinces",,,,Kph,Storm,--,Hail,Snow/ice,13,0,2100000,0,,2003-0829
26/02/2003,26/02/2003,"United States of America (the)",USA,"Arkansas, Texas provinces",,,,Kph,Storm,"Convective storm","Transport accident",--,14,0,0,0,,2003-0830
15/01/2004,29/01/2004,"United States of America (the)",USA,"North Carolina, South Carolina, Iowa, Missouri, Ohio, Maryland, Nebraska, New York, Virginia, Minnesota, Indiana, Illinois, Pennsylvania, Oklahoma, Georgia, Kansas, New Jersey, West Virginia, Maine provinces",,,,Kph,Storm,"Convective storm","Cold wave","Transport accident",56,0,60000,0,,2004-0031
04/03/2004,07/03/2004,"United States of America (the)",USA,"Arkansas, Louisiana, North Carolina, Oklahoma, South Carolina, Texas, Virginia, Kansas, Missouri, Mississippi provinces",,,,Kph,Storm,"Convective storm",Flood,"Transport accident",9,1749,300000,200000,,2004-0121
21/05/2004,27/05/2004,"United States of America (the)",USA,"Morgan, Sangamon, Scott districts (Illinois province), Clark, Floyd, Washington districts (Indiana province), Adair, Appanoose, Benton, Clay, Dallas, Grundy, Humboldt, Jones, Linn, Marshall, Pocahontas, Story, Warren districts (Iowa province), Jackson, Linn, Shawnee, Republic districts (Kansas province), Estill, Fayette, Henderson, Henry, Magoffin, Martin, Powell, Pulaski districts (Kentucky province), Washington district (Maryland province), Sanilac, St. Clair, Tuscola districts (Michigan province), Gentry, Holt, Linn, Livingston, Macon, St. Clair districts (Missouri province), Adams, Cass, Clay, Custer, Franklin, Fillmore, Furnas, Gage, Harlan, Jefferson, Lancaster, Nuckolls, Otoe, Saline, Thayer, Webster, York districts (Nebraska province), Broome, Delaware districts (New York province), Athens, Brown, Fayette, Perry, Ross districts (Ohio province), Caddo, Noble, Osage, Pawnee, Tillman districts (Oklahoma province), Crawford district (Pennsylvania province), Hawkins district (Tennessee province), Nolan, Taylor, Val Verde districts (Texas province), Lancaster, Lee, Loudoun, Scott districts (Virginia province), Berkeley district (West Virginia province), Manitowoc, Dane, Columbia districts (Wisconsin province), North Carolina, South Carolina provinces",,,,Kph,Storm,"Convective storm",Hail,Flood,5,6445,1100000,800000,,2004-0245
29/05/2004,02/06/2004,"United States of America (the)",USA,"Geneva, Jefferson, Lauderdale, Limestone, Madison districts (Alabama province), Cross, Mississippi, Nevada districts (Arkansas province), Crawford, Jefferson, Logan, Perry, Washington districts (Illinois province), Clark, Crawford, Hamilton, Hancock, Hendricks, Jackson, Madison, Marion, Monroe, Morgan, Miami, Owen, Tippecanoe, Vanderburgh, Warrick, Washington districts (Indiana province), Buchanan, Lee, Iowa districts (Iowa province), Cloud, Harper, Marshall, Republic, Sumner districts (Kansas province), Henry, Hopkins, Jefferson, Knox, Muhlenberg, McCracken, Webster districts (Kentucky province), St. Clair district (Michigan province), Tippah district (Mississippi province), Buchanan, Clinton, DeKalb, Daviess, Harrison, Laclede, Platte, St. Louis districts (Missouri province), Holt, Lincoln districts (Nebraska province), Adams district (Ohio province), Blaine, Canadian, Creek, Custer, Kingfisher, Mayes, Oklahoma, Tulsa, Wagoner districts (Oklahoma province), Brown, Edmunds, Clay districts (South Dakota province), Bedford, Bradley, Lincoln, Franklin, Giles, Grundy, Hardin, Moore districts (Tennessee province), Cottle, Houston, Tarrant districts (Texas province), Boone, Braxton, Cabell, Jackson, Kanawha, Lewis, Logan, Mason, Morgan, Mingo, Putnam, Upshur, Wayne, Wood, Wyoming districts (West Virginia province), Louisiana province",,,,Kph,Storm,"Convective storm",Flood,Hail,10,1000,700000,450000,,2004-0249
28/06/2004,28/06/2004,"United States of America (the)",USA,"Milam, Guadalupe, Bexar districts (Texas province), Eagle district (Colorado province), Mississippi province, Richland district (South Carolina province), Franklinton city (Washington district, Louisiana province), Bufford city (Gwinnett district, Georgia province)",,,,Kph,Storm,"Convective storm",Flood,--,4,313,170,0,,2004-0338
13/08/2004,13/08/2004,"United States of America (the)",USA,"Bay, Calhoun, Escambia, Franklin, Gadsden, Gulf, Holmes, Jackson, Jefferson, Leon, Liberty, Madison, Okaloosa, Santa Rosa, Taylor, Wakulla, Walton, Washington districts (Florida province), South Carolina, North Carolina provinces",,,230,Kph,Storm,"Tropical cyclone","Transport accident",--,10,30000,16000000,7600000,Charley,2004-0415
29/08/2004,30/08/2004,"United States of America (the)",USA,"Richmond, Lynchburg, Chesterfield districts (Virginia province), South Carolina, North Carolina provinces",,,,Kph,Storm,"Tropical cyclone",Flood,--,7,0,62500,62500,Gaston,2004-0448
05/09/2004,05/09/2004,"United States of America (the)",USA,"Martin, Palm Beach districts (Florida province), North Carolina, South Carolina, Ohio provinces",,,,Kph,Storm,"Tropical cyclone",Rain,--,47,5000000,11000000,5000000,Frances,2004-0455
15/09/2004,16/09/2004,"United States of America (the)",USA,"Alabama, Louisiana, Mississippi, Florida, Pennsylvania, Maryland, New Jersey, Ohio, North Carolina, West Virginia, Georgia, Tennessee provinces",,,,Kph,Storm,"Tropical cyclone","Slide (land, mud, snow, rock)",Flood,52,0,18000000,12000000,Ivan,2004-0462
25/09/2004,26/09/2004,"United States of America (the)",USA,"Florida province",,,,Kph,Storm,"Tropical cyclone",--,--,6,40000,8000000,4900000,Jeanne,2004-0473
08/09/2004,08/09/2004,"United States of America (the)",USA,"Caroline district (Virginia province)",,,,Kph,Storm,"Convective storm",--,--,0,189,2100,0,,2004-0502
20/03/2004,21/03/2004,"United States of America (the)",USA,"Arkansas, Illinois, Iowa, Indiana, Missouri, Oklahoma provinces",,,,Kph,Storm,"Convective storm",Hail,--,9,14,0,200000,,2004-0731
22/01/2005,24/01/2005,"United States of America (the)",USA,"New York, Connecticut, Wisconsin, Ohio, Maryland, Massachusetts, Iowa provinces",,,,Kph,Storm,"Convective storm","Cold wave",--,20,0,350000,200000,,2005-0029
06/04/2005,08/04/2005,"United States of America (the)",USA,"Rankin district (Mississippi province)",,,,Kph,Storm,"Convective storm",Flood,--,0,104,350000,0,,2005-0219
10/07/2005,10/07/2005,"United States of America (the)",USA,"Florida, Georgia provinces",,,,Kph,Storm,"Tropical cyclone",--,--,5,0,2230000,1115000,"Hurricane ""Dennis""",2005-0351
29/08/2005,19/09/2005,"United States of America (the)",USA,"Mobile, Bayou La Batre, Dauphin Island, Coden areas (Mobile district, Alabama province), New Orleans city (Orleans district, Louisiana province), Slidell area (St. Tammany district, Louisiana province), St. Bernard district (Louisiana province), Biloxi, Gulfport cities (Harrison district, Mississippi province), Pascagoula city (Jackson district, Mississippi province), Waveland, Bay St. Louis cities (Hancock district, Mississippi province), Georgia, Florida provinces",,,280,Kph,Storm,"Tropical cyclone",Flood,"Broken Dam/Burst bank",1833,500000,125000000,60000000,Katrina,2005-0467
18/08/2005,18/08/2005,"United States of America (the)",USA,"Wisconsin province",,,,Kph,Storm,"Convective storm",--,--,0,201,0,0,,2005-0530
